sound	utterance	word	trans	f1	f2	duration	step_time
a	u_3	тшпсАх	меняйся	--undefined--	--undefined--	0.167208495	352.5333074385
a	u_3	тшпсАх	меняйся	768.0654203257	1460.2040817107	0.167208495	352.5433074385
a	u_3	тшпсАх	меняйся	797.3511148314	1457.0594438442	0.167208495	352.5533074385
a	u_3	тшпсАх	меняйся	823.7826097541	1455.2658966713	0.167208495	352.5633074385
a	u_3	тшпсАх	меняйся	840.9816458728	1479.4892684717	0.167208495	352.5733074385
a	u_3	тшпсАх	меняйся	849.6928589779	1461.7673856663	0.167208495	352.5833074385
a	u_3	тшпсАх	меняйся	863.7133878381	1444.3345378497	0.167208495	352.5933074385
a	u_3	тшпсАх	меняйся	880.7348059585	1417.3797015348	0.167208495	352.6033074385
a	u_3	тшпсАх	меняйся	882.0994096688	1437.9318760244	0.167208495	352.6133074385
a	u_3	тшпсАх	меняйся	887.4604793983	1453.9433342569	0.167208495	352.6233074385
a	u_3	тшпсАх	меняйся	886.9830426536	1462.6970596873	0.167208495	352.6333074385
a	u_3	тшпсАх	меняйся	890.6893876942	1437.595235499	0.167208495	352.6433074385
a	u_3	тшпсАх	меняйся	907.3957008675	1424.3870703695	0.167208495	352.6533074385
a	u_3	тшпсАх	меняйся	--undefined--	--undefined--	0.167208495	352.6633074385
a	u_3	тшпсАх	меняйся	--undefined--	--undefined--	0.167208495	352.6733074385
a	cf	тшпсАх	меняйся	--undefined--	--undefined--	0.167208495	354.0778947368
a	cf	тшпсАх	меняйся	--undefined--	--undefined--	0.167208495	354.0878947368
a	cf	тшпсАх	меняйся	--undefined--	--undefined--	0.167208495	354.0978947368
a	cf	тшпсАх	меняйся	802.5530818741	1411.2881319225	0.167208495	354.1078947368
a	cf	тшпсАх	меняйся	834.8171837751	1438.1234424032	0.167208495	354.1178947368
a	cf	тшпсАх	меняйся	859.3633858621	1437.9708398122	0.167208495	354.1278947368
a	cf	тшпсАх	меняйся	869.2214087096	1450.683793873	0.167208495	354.1378947368
a	cf	тшпсАх	меняйся	890.9710694199	1458.1247159441	0.167208495	354.1478947368
a	cf	тшпсАх	меняйся	890.9058644516	1412.7185688764	0.167208495	354.1578947368
a	cf	тшпсАх	меняйся	899.5143780985	1438.2986686066	0.167208495	354.1678947368
a	cf	тшпсАх	меняйся	922.2367581731	1442.6729696047	0.167208495	354.1778947368
a	cf	тшпсАх	меняйся	935.1233804374	1431.5197024182	0.167208495	354.1878947368
a	cf	тшпсАх	меняйся	941.8359133043	1452.0591747468	0.167208495	354.1978947368
a	cf	тшпсАх	меняйся	934.8815401923	1455.4139023214	0.167208495	354.2078947368
a	cf	тшпсАх	меняйся	938.0608757786	1450.9966926135	0.167208495	354.2178947368
a	cf	тшпсАх	меняйся	--undefined--	--undefined--	0.167208495	354.2278947368
a	cf	тшпсАх	меняйся	--undefined--	--undefined--	0.167208495	354.2378947368
ə	u_1	тшпы	край	--undefined--	--undefined--	0.138013361	360.0671652523
ə	u_1	тшпы	край	--undefined--	--undefined--	0.138013361	360.0771652523
ə	u_1	тшпы	край	--undefined--	--undefined--	0.138013361	360.0871652523
ə	u_1	тшпы	край	623.5763580237	1478.3566774487	0.138013361	360.0971652523
ə	u_1	тшпы	край	634.7445953274	1504.0939450858	0.138013361	360.1071652523
ə	u_1	тшпы	край	649.6572348711	1553.5488745779	0.138013361	360.1171652523
ə	u_1	тшпы	край	657.7998972458	1530.7591862023	0.138013361	360.1271652523
ə	u_1	тшпы	край	687.5619924379	1547.4551449987	0.138013361	360.1371652523
ə	u_1	тшпы	край	704.218596204	1571.8955224139	0.138013361	360.1471652523
ə	u_1	тшпы	край	702.601840023	1572.504381764	0.138013361	360.1571652523
ə	u_1	тшпы	край	704.9618497222	1580.2538010369	0.138013361	360.1671652523
ə	u_1	тшпы	край	738.2797362679	1682.8877942894	0.138013361	360.1771652523
ə	u_1	тшпы	край	--undefined--	--undefined--	0.138013361	360.1871652523
ə	u_1	тшпы	край	--undefined--	--undefined--	0.138013361	360.1971652523
ə	u_2	тшпы	край	--undefined--	--undefined--	0.1220887424	361.1871967585
ə	u_2	тшпы	край	--undefined--	--undefined--	0.1220887424	361.1971967585
ə	u_2	тшпы	край	--undefined--	--undefined--	0.1220887424	361.2071967585
ə	u_2	тшпы	край	604.2578573303	1522.5116823331	0.1220887424	361.2171967585
ə	u_2	тшпы	край	607.5242133665	1533.5014283831	0.1220887424	361.2271967585
ə	u_2	тшпы	край	630.577156789	1550.2520961188	0.1220887424	361.2371967585
ə	u_2	тшпы	край	653.2758178526	1556.0022599597	0.1220887424	361.2471967585
ə	u_2	тшпы	край	682.8602943181	1570.826577376	0.1220887424	361.2571967585
ə	u_2	тшпы	край	701.9827547629	1552.2566616733	0.1220887424	361.2671967585
ə	u_2	тшпы	край	722.9537551314	1555.4794542114	0.1220887424	361.2771967585
ə	u_2	тшпы	край	--undefined--	--undefined--	0.1220887424	361.2871967585
ə	u_2	тшпы	край	--undefined--	--undefined--	0.1220887424	361.2971967585
ə	u_2	тшпы	край	--undefined--	--undefined--	0.1220887424	361.3071967585
ə	u_3	тшпы	край	--undefined--	--undefined--	0.1220887424	362.2977062832
ə	u_3	тшпы	край	--undefined--	--undefined--	0.1220887424	362.3077062832
ə	u_3	тшпы	край	--undefined--	--undefined--	0.1220887424	362.3177062832
ə	u_3	тшпы	край	717.4520113074	1581.3854392147	0.1220887424	362.3277062832
ə	u_3	тшпы	край	736.0213798977	1569.2937857673	0.1220887424	362.3377062832
ə	u_3	тшпы	край	748.7204384913	1592.5817788463	0.1220887424	362.3477062832
ə	u_3	тшпы	край	756.348319757	1602.1068936586	0.1220887424	362.3577062832
ə	u_3	тшпы	край	766.3112774376	1598.9209017542	0.1220887424	362.3677062832
ə	u_3	тшпы	край	799.3055726055	1605.5959236276	0.1220887424	362.3777062832
ə	u_3	тшпы	край	820.0388558878	1603.0823718713	0.1220887424	362.3877062832
ə	u_3	тшпы	край	--undefined--	--undefined--	0.1220887424	362.3977062832
ə	u_3	тшпы	край	--undefined--	--undefined--	0.1220887424	362.4077062832
ə	u_3	тшпы	край	--undefined--	--undefined--	0.1220887424	362.4177062832
ə	cf	тшпы	край	--undefined--	--undefined--	0.1327051548	363.6353742433
ə	cf	тшпы	край	--undefined--	--undefined--	0.1327051548	363.6453742433
ə	cf	тшпы	край	--undefined--	--undefined--	0.1327051548	363.6553742433
ə	cf	тшпы	край	682.6448873477	1544.9275721689	0.1327051548	363.6653742433
ə	cf	тшпы	край	700.0303015194	1551.1470192958	0.1327051548	363.6753742433
ə	cf	тшпы	край	700.027285781	1530.7534907234	0.1327051548	363.6853742433
ə	cf	тшпы	край	708.995208651	1538.6355451055	0.1327051548	363.6953742433
ə	cf	тшпы	край	721.4532925681	1544.8177980375	0.1327051548	363.7053742433
ə	cf	тшпы	край	740.8420630468	1552.1834863245	0.1327051548	363.7153742433
ə	cf	тшпы	край	748.02261839	1525.1552025562	0.1327051548	363.7253742433
ə	cf	тшпы	край	741.1710421719	1480.6889103463	0.1327051548	363.7353742433
ə	cf	тшпы	край	758.5917693968	1490.3355588844	0.1327051548	363.7453742433
ə	cf	тшпы	край	--undefined--	--undefined--	0.1327051548	363.7553742433
ə	cf	тшпы	край	--undefined--	--undefined--	0.1327051548	363.7653742433
ə	u_1	тшпыц	зубы_(лошади)	--undefined--	--undefined--	0.0743148867	368.8395421594
ə	u_1	тшпыц	зубы_(лошади)	--undefined--	--undefined--	0.0743148867	368.8495421594
ə	u_1	тшпыц	зубы_(лошади)	--undefined--	--undefined--	0.0743148867	368.8595421594
ə	u_1	тшпыц	зубы_(лошади)	530.9034537778	1640.6325117778	0.0743148867	368.8695421594
ə	u_1	тшпыц	зубы_(лошади)	521.9895951288	1675.3310414843	0.0743148867	368.8795421594
ə	u_1	тшпыц	зубы_(лошади)	--undefined--	--undefined--	0.0743148867	368.8895421594
ə	u_1	тшпыц	зубы_(лошади)	--undefined--	--undefined--	0.0743148867	368.8995421594
ə	u_1	тшпыц	зубы_(лошади)	--undefined--	--undefined--	0.0743148867	368.9095421594
ə	u_2	тшпыц	зубы_(лошади)	--undefined--	--undefined--	0.0663525774	369.9993852121
ə	u_2	тшпыц	зубы_(лошади)	--undefined--	--undefined--	0.0663525774	370.0093852121
ə	u_2	тшпыц	зубы_(лошади)	--undefined--	--undefined--	0.0663525774	370.0193852121
ə	u_2	тшпыц	зубы_(лошади)	538.7719210527	1619.783987624	0.0663525774	370.0293852121
ə	u_2	тшпыц	зубы_(лошади)	537.9724795737	1638.9124063979	0.0663525774	370.0393852121
ə	u_2	тшпыц	зубы_(лошади)	--undefined--	--undefined--	0.0663525774	370.0493852121
ə	u_2	тшпыц	зубы_(лошади)	--undefined--	--undefined--	0.0663525774	370.0593852121
ə	u_3	тшпыц	зубы_(лошади)	--undefined--	--undefined--	0.0716607836	371.1719567573
ə	u_3	тшпыц	зубы_(лошади)	--undefined--	--undefined--	0.0716607836	371.1819567573
ə	u_3	тшпыц	зубы_(лошади)	--undefined--	--undefined--	0.0716607836	371.1919567573
ə	u_3	тшпыц	зубы_(лошади)	501.47431792	1620.2840806076	0.0716607836	371.2019567573
ə	u_3	тшпыц	зубы_(лошади)	481.8612557564	1644.1643682436	0.0716607836	371.2119567573
ə	u_3	тшпыц	зубы_(лошади)	--undefined--	--undefined--	0.0716607836	371.2219567573
ə	u_3	тшпыц	зубы_(лошади)	--undefined--	--undefined--	0.0716607836	371.2319567573
ə	u_3	тшпыц	зубы_(лошади)	--undefined--	--undefined--	0.0716607836	371.2419567573
ə	cf	тшпыц	зубы_(лошади)	--undefined--	--undefined--	0.082277196	372.6449839752
ə	cf	тшпыц	зубы_(лошади)	--undefined--	--undefined--	0.082277196	372.6549839752
ə	cf	тшпыц	зубы_(лошади)	--undefined--	--undefined--	0.082277196	372.6649839752
ə	cf	тшпыц	зубы_(лошади)	598.7619454653	1571.9076606603	0.082277196	372.6749839752
ə	cf	тшпыц	зубы_(лошади)	583.6988758614	1606.9228313736	0.082277196	372.6849839752
ə	cf	тшпыц	зубы_(лошади)	566.9204151784	1634.9797386365	0.082277196	372.6949839752
ə	cf	тшпыц	зубы_(лошади)	--undefined--	--undefined--	0.082277196	372.7049839752
ə	cf	тшпыц	зубы_(лошади)	--undefined--	--undefined--	0.082277196	372.7149839752
ə	cf	тшпыц	зубы_(лошади)	--undefined--	--undefined--	0.082277196	372.7249839752
ə	u_1	тшрыдз	исчезни	--undefined--	--undefined--	0.1008559176	378.0892163039
ə	u_1	тшрыдз	исчезни	--undefined--	--undefined--	0.1008559176	378.0992163039
ə	u_1	тшрыдз	исчезни	--undefined--	--undefined--	0.1008559176	378.1092163039
ə	u_1	тшрыдз	исчезни	608.1469570788	1592.5837920574	0.1008559176	378.1192163039
ə	u_1	тшрыдз	исчезни	585.2762966378	1614.9541708858	0.1008559176	378.1292163039
ə	u_1	тшрыдз	исчезни	552.9521829584	1636.4464427003	0.1008559176	378.1392163039
ə	u_1	тшрыдз	исчезни	519.911305409	1623.3583536997	0.1008559176	378.1492163039
ə	u_1	тшрыдз	исчезни	495.5412532265	1615.6331438402	0.1008559176	378.1592163039
ə	u_1	тшрыдз	исчезни	--undefined--	--undefined--	0.1008559176	378.1692163039
ə	u_1	тшрыдз	исчезни	--undefined--	--undefined--	0.1008559176	378.1792163039
ə	u_1	тшрыдз	исчезни	--undefined--	--undefined--	0.1008559176	378.1892163039
ə	u_2	тшрыдз	исчезни	--undefined--	--undefined--	0.1406674641	379.3101037278
ə	u_2	тшрыдз	исчезни	--undefined--	--undefined--	0.1406674641	379.3201037278
ə	u_2	тшрыдз	исчезни	--undefined--	--undefined--	0.1406674641	379.3301037278
ə	u_2	тшрыдз	исчезни	654.7013838195	1558.1066542381	0.1406674641	379.3401037278
ə	u_2	тшрыдз	исчезни	628.0910433368	1557.5064853045	0.1406674641	379.3501037278
ə	u_2	тшрыдз	исчезни	634.1284970162	1563.7111298842	0.1406674641	379.3601037278
ə	u_2	тшрыдз	исчезни	581.2925779147	1554.1975252443	0.1406674641	379.3701037278
ə	u_2	тшрыдз	исчезни	554.252853784	1550.6635975814	0.1406674641	379.3801037278
ə	u_2	тшрыдз	исчезни	544.639354456	1559.7472295684	0.1406674641	379.3901037278
ə	u_2	тшрыдз	исчезни	530.777911729	1569.0608424133	0.1406674641	379.4001037278
ə	u_2	тшрыдз	исчезни	514.5719829269	1592.726616448	0.1406674641	379.4101037278
ə	u_2	тшрыдз	исчезни	504.0173536421	1607.6119911104	0.1406674641	379.4201037278
ə	u_2	тшрыдз	исчезни	--undefined--	--undefined--	0.1406674641	379.4301037278
ə	u_2	тшрыдз	исчезни	--undefined--	--undefined--	0.1406674641	379.4401037278
ə	u_2	тшрыдз	исчезни	--undefined--	--undefined--	0.1406674641	379.4501037278
ə	u_3	тшрыдз	исчезни	--undefined--	--undefined--	0.1273969486	380.382675273
ə	u_3	тшрыдз	исчезни	--undefined--	--undefined--	0.1273969486	380.392675273
ə	u_3	тшрыдз	исчезни	--undefined--	--undefined--	0.1273969486	380.402675273
ə	u_3	тшрыдз	исчезни	613.1143791654	1564.0041723256	0.1273969486	380.412675273
ə	u_3	тшрыдз	исчезни	607.247638436	1556.3357811942	0.1273969486	380.422675273
ə	u_3	тшрыдз	исчезни	598.7346760788	1563.8723642011	0.1273969486	380.432675273
ə	u_3	тшрыдз	исчезни	586.9984579144	1572.5929645854	0.1273969486	380.442675273
ə	u_3	тшрыдз	исчезни	583.7526231248	1579.974276104	0.1273969486	380.452675273
ə	u_3	тшрыдз	исчезни	587.8281696544	1578.4724890748	0.1273969486	380.462675273
ə	u_3	тшрыдз	исчезни	580.863516166	1575.4851806726	0.1273969486	380.472675273
ə	u_3	тшрыдз	исчезни	555.1861045566	1567.1517066221	0.1273969486	380.482675273
ə	u_3	тшрыдз	исчезни	--undefined--	--undefined--	0.1273969486	380.492675273
ə	u_3	тшрыдз	исчезни	--undefined--	--undefined--	0.1273969486	380.502675273
ə	cf	тшрыдз	исчезни	--undefined--	--undefined--	0.1273969486	381.7575006764
ə	cf	тшрыдз	исчезни	--undefined--	--undefined--	0.1273969486	381.7675006764
ə	cf	тшрыдз	исчезни	--undefined--	--undefined--	0.1273969486	381.7775006764
ə	cf	тшрыдз	исчезни	644.6282281351	1541.7333449735	0.1273969486	381.7875006764
ə	cf	тшрыдз	исчезни	649.4591264219	1541.8080430459	0.1273969486	381.7975006764
ə	cf	тшрыдз	исчезни	654.6501559519	1549.6391132574	0.1273969486	381.8075006764
ə	cf	тшрыдз	исчезни	668.8601698107	1560.2522296747	0.1273969486	381.8175006764
ə	cf	тшрыдз	исчезни	655.0831873308	1562.105595323	0.1273969486	381.8275006764
ə	cf	тшрыдз	исчезни	621.0653683178	1552.7979630273	0.1273969486	381.8375006764
ə	cf	тшрыдз	исчезни	580.6290422057	1558.9208587211	0.1273969486	381.8475006764
ə	cf	тшрыдз	исчезни	543.2245307356	1590.8333716944	0.1273969486	381.8575006764
ə	cf	тшрыдз	исчезни	--undefined--	--undefined--	0.1273969486	381.8675006764
ə	cf	тшрыдз	исчезни	--undefined--	--undefined--	0.1273969486	381.8775006764
ə	u_1	тштщЫ	окунайся	--undefined--	--undefined--	0.138013361	386.7971786132
ə	u_1	тштщЫ	окунайся	--undefined--	--undefined--	0.138013361	386.8071786132
ə	u_1	тштщЫ	окунайся	--undefined--	--undefined--	0.138013361	386.8171786132
ə	u_1	тштщЫ	окунайся	506.0494164164	1874.2461375913	0.138013361	386.8271786132
ə	u_1	тштщЫ	окунайся	526.721290082	1776.8760554174	0.138013361	386.8371786132
ə	u_1	тштщЫ	окунайся	538.8750250754	1743.2704390199	0.138013361	386.8471786132
ə	u_1	тштщЫ	окунайся	582.2889134512	1674.9163900138	0.138013361	386.8571786132
ə	u_1	тштщЫ	окунайся	645.9302646812	1651.7283801429	0.138013361	386.8671786132
ə	u_1	тштщЫ	окунайся	693.3278886945	1647.709439553	0.138013361	386.8771786132
ə	u_1	тштщЫ	окунайся	716.0892056395	1627.9869298984	0.138013361	386.8871786132
ə	u_1	тштщЫ	окунайся	708.0060685679	1581.3138338192	0.138013361	386.8971786132
ə	u_1	тштщЫ	окунайся	694.9258709747	1617.7719556288	0.138013361	386.9071786132
ə	u_1	тштщЫ	окунайся	--undefined--	--undefined--	0.138013361	386.9171786132
ə	u_1	тштщЫ	окунайся	--undefined--	--undefined--	0.138013361	386.9271786132
ə	u_2	тштщЫ	окунайся	--undefined--	--undefined--	0.1061641238	388.0101037278
ə	u_2	тштщЫ	окунайся	--undefined--	--undefined--	0.1061641238	388.0201037278
ə	u_2	тштщЫ	окунайся	--undefined--	--undefined--	0.1061641238	388.0301037278
